Id,SalePrice
2474,113743.90436695889
2475,197430.1685393995
2476,112156.88240949226
2477,130265.31746800692
2478,159194.55592361034
2479,120857.15804795656
2480,153617.90140167958
2481,130166.40599806426
2482,133250.9375964352
2483,123876.92840017675
2484,125275.75263509442
2485,124675.53473472358
2486,152589.32317230283
2487,202834.81509025124
2488,149579.17153846496
2489,155703.7294420813
2490,148062.47285749327
2491,106446.67307155754
2492,184934.93994409955
2493,158734.04853221946
2494,161289.08520652694
2495,110518.34965122922
2496,220912.63341842202
2497,141694.07339798257
2498,120162.20400445048
2499,101652.07563270988
2500,139321.07935132555
2501,132968.13535637874
2502,140109.1362825453
2503,109765.50493760157
2504,186908.52070311573
2505,216764.06443597088
2506,253179.56567711086
2507,292991.61666401295
2508,252698.79799351553
2509,226844.81809860293
2510,232038.46530842394
2511,189506.1929595406
2512,210184.40192997272
2513,217843.07427540477
2514,228078.8603098506
2515,145928.43371481617
2516,175772.33851602062
2517,135997.18958949685
2518,146588.1628792556
2519,221732.4000772662
2520,206694.1545173183
2521,196480.45990104
2522,217238.7361524857
2523,133868.502137866
2524,141731.8166148007
2525,147498.3482461039
2526,133258.67500736017
2527,125029.46454311415
2528,131776.8765824724
2529,135038.02720389664
2530,120329.13765855409
2531,245677.97021285573
2532,223818.19117132455
2533,200394.35596616342
2534,237427.16634856642
2535,277512.8450806957
2536,228429.50470643566
2537,221546.5993163065
2538,184785.21919790294
2539,189330.1950681625
2540,186545.24162483393
2541,183704.29976976087
2542,178075.7560744808
2543,137179.5977313064
2544,124008.9150591782
2545,140391.97878902932
2546,139108.91442436443
2547,140073.94331174766
2548,154066.13268844088
2549,169187.18187759302
2550,401736.86165422085
2551,148417.88870016512
2552,122740.62028250612
2553,92119.87877344739
2554,118952.83713865113
2555,119514.88368256083
2556,114657.71223254912
2557,120492.34555268817
2558,159476.04423079922
2559,135559.956783558
2560,137442.49335339887
2561,126600.94039427993
2562,128746.45316541148
2563,140235.72881466278
2564,169657.2630057787
2565,149088.38819382046
2566,151391.64478260448
2567,130032.76307118099
2568,192099.12205690678
2569,191394.9586090348
2570,126420.79619259188
2571,191973.98698377662
2572,157455.1375691212
2573,204748.6995940201
2574,267722.5632739099
2575,125486.0144864901
2576,125959.17358774871
2577,149450.11824112982
2578,100826.14790297579
2579,90003.63549141148
2580,136375.09606348374
2581,130777.27470751714
2582,121828.53491272344
2583,266239.1032828749
2584,170670.83011614822
2585,206558.81250031426
2586,213832.50865616518
2587,196243.69726016762
2588,139177.12940199545
2589,149614.91030491109
2590,217764.57204461843
2591,203349.62856703938
2592,222543.05164622932
2593,251950.65417372156
2594,169018.60641438034
2595,205253.009972005
2596,323790.2485852848
2597,209598.35342738702
2598,259976.21912442573
2599,329550.72714990133
2600,170135.63426749766
2601,154246.89609029292
2602,92836.73114113077
2603,105639.08496693215
2604,95188.03156534329
2605,92845.36098251949
2606,153601.69428974454
2607,182794.94511620517
2608,197282.26770917486
2609,160334.76403890763
2610,113057.1381551761
2611,143746.30468298856
2612,147021.39085680654
2613,128495.13025033865
2614,127254.76162250014
2615,149463.4255640402
2616,138221.7163573628
2617,182383.15653111794
2618,187569.65369821235
2619,203999.67343228988
2620,182056.60318423732
2621,186621.6569079501
2622,188604.36703913982
2623,239749.09801861714
2624,282756.5802173826
2625,295947.45077416557
2626,172526.52028815565
2627,168949.18394279265
2628,386154.57990223676
2629,444761.3713511906
2630,335216.6244230403
2631,416515.5136351067
2632,391131.8679868779
2633,287821.26675315714
2634,372604.2327310223
2635,153700.22508267977
2636,184380.72773626522
2637,177175.96690853516
2638,245533.80401568708
2639,182607.6116584405
2640,150990.56819690723
2641,116529.92884060742
2642,200185.9594431242
2643,112680.86441973725
2644,141884.3181351582
2645,106351.49897383573
2646,99833.15012178889
2647,106201.81949772884
2648,146287.16260721377
2649,140134.22684082564
2650,134916.88528079688
2651,149548.89034365246
2652,406957.1223997349
2653,260141.60565589662
2654,274506.2366733177
2655,368368.1761627055
2656,316985.00152530486
2657,319932.2430310018
2658,281600.59379976377
2659,299155.70131618285
2660,341276.2227244768
2661,330777.42144616996
2662,350468.85815121385
2663,284161.2040479812
2664,279846.5413375111
2665,315981.9565203687
2666,282749.67491605156
2667,176812.9238969124
2668,182802.1798903337
2669,186877.15922907996
2670,274352.4793996318
2671,183277.95711076751
2672,193109.18654097448
2673,207550.88133160153
2674,208918.1513849557
2675,174619.82258794678
2676,189628.29828741294
2677,200391.74556232977
2678,253122.04645295
2679,281287.8530223562
2680,274440.56929664797
2681,360824.39440807333
2682,308102.7263858583
2683,476235.2721273309
2684,300393.3226584268
2685,316474.3406073114
2686,258284.40761940475
2687,314315.1670256554
2688,227964.4703876429
2689,208726.83080865935
2690,424029.58026482264
2691,194571.01230597045
2692,131227.9866791585
2693,204027.97224485976
2694,130045.7654096703
2695,195375.35925952048
2696,191155.4990542781
2697,200244.6345294097
2698,201011.1015621655
2699,186117.16948348412
2700,175163.47787205863
2701,169700.2594401831
2702,126392.0991816902
2703,137202.58540530887
2704,140473.67933920913
2705,126905.94627663566
2706,124035.88615096737
2707,126115.14627445558
2708,132374.30398929722
2709,112149.98440589198
2710,128736.90834813827
2711,270836.488853935
2712,337290.4714117924
2713,175945.38108562317
2714,155696.74972454208
2715,168414.9416234406
2716,164663.50868082186
2717,192450.69551520474
2718,237868.8027602543
2719,153258.4547159919
2720,161702.9144297815
2721,142841.72588046052
2722,160335.353899476
2723,150247.83881397743
2724,132176.24037540285
2725,135180.46129984196
2726,143262.4717794705
2727,175109.0885039298
2728,167980.0308252266
2729,157083.0377645989
2730,139526.88247176912
2731,125775.84054179401
2732,123341.03128557054
2733,159479.30957473724
2734,157704.0024751978
